Time (s),Wind Speed (m/s),Load Variation (MW),Frequency Deviation (Hz),Battery SOC (%)
73,13.124916786626876,104.34307108047098,1.9536826949617276,53.001602974200914
74,12.402462968762801,104.90628497587704,1.9739665699523865,50.817074849245394
75,12.83973797700345,103.37391354053997,1.9375689404990657,50.99325330159897
76,12.52789856736113,102.40330098673223,1.9158752622435697,51.30552759047382
77,12.54640964011104,103.85426185225832,1.9505458560296054,52.78868086418932
78,13.361245303590495,102.98039219325474,1.931234458609564,49.3062257383953
79,12.873961560320792,104.08730735704488,1.9508059982019699,51.345039300779824
80,12.312790238444103,105.72208203752825,1.9987866758259818,52.01091633613192
81,12.93585260787062,102.6257289077082,1.919374690119775,53.0053948276251
82,12.532435201833096,104.78848565163622,1.971402637383914,52.158286945544766
83,12.423811904794757,103.43152831057733,1.9507395887741728,48.67706744013549
84,13.08528997179001,104.95204337167252,1.97297085633319,53.50265168717986
85,13.677073519562798,103.16310363659784,1.9294698340374465,51.87169974108669
86,13.778805011537166,102.66298211713871,1.9170625712088296,49.490630755968986
87,12.21876397123049,102.34768749959534,1.9179240746626274,51.431302967484164
88,12.5067303592557,103.68174721044336,1.9406525205408454,49.3470121006384
89,13.327020460431784,105.15604346629735,1.9719848838485865,51.741603240698176
90,13.027732111099121,102.78842683794002,1.9207797903747938,49.95809664288428
91,12.977750589308602,104.88169339050359,1.971999857386103,51.26822060082561
92,12.587465617107636,105.70876936884264,1.984571266054003,50.64579469334529
93,12.975028959254107,102.98675886687506,1.9234892982416487,48.86596659981049
94,13.161567723855823,104.13741486172954,1.9584179230176588,51.4728385724201
95,13.16463088635441,104.63629298914968,1.9541808467493065,51.625515052192064
96,13.415402725585766,102.92671635118579,1.9246851224527057,50.04605478197516
97,12.969580639941896,104.19194771451747,1.9535838003826853,50.10647047407596
98,12.939026834127786,104.2918123036345,1.9577604273261036,54.62782009173178
99,12.50774763494044,106.13572457235757,1.9943008548436125,52.31312114725388
100,12.36308832240868,104.4021144677565,1.9618548437773204,52.5304449325371
101,12.287676916018338,104.45301867783544,1.9553488145621725,53.15396487484658
102,12.095844509007195,105.5159641975369,2.00084072835702,52.83404548900005
103,13.293912835985871,105.33396278172134,1.9702970691248036,53.4655048141384
104,13.367538313101063,106.18801959675167,1.9991076515849342,53.26596185482048
105,12.453989163334102,105.3863294125034,1.984762722992452,56.079773336175926
106,13.420697992911764,105.42780410810161,1.9681920300104263,52.73479913526959
107,12.856286060798979,104.63759391655637,1.9635999699918851,50.412532816820764
108,13.002696997629856,103.51423565611748,1.9408692308188522,51.33521831923516
109,13.210748047229538,105.43548715447383,1.9816015614461515,50.90639098309097
110,12.627069166905253,103.15692718652458,1.9383352179804205,47.689093752593365
111,12.865453240567392,104.911818807538,1.9629809228114545,52.903226535070495
112,14.278911993510086,104.20902056154671,1.9395431779842671,53.11698726723148
113,13.227807068396238,105.34356700447927,1.9789061631009148,54.290398283251534
114,13.501504439901092,105.2725593247387,1.964458759616905,53.53662685565787
115,13.32929049658012,103.57480584068095,1.9357100531167042,53.049821108657355
116,13.154972729001049,104.06236409148543,1.9468026702602934,48.858189835714725
117,13.019770761276577,103.71548737626321,1.9437528492918459,52.48622837132044
118,12.509185554948745,106.04438713682555,1.9959089764898956,51.171874125912616
119,13.926656779466361,104.08446606321735,1.9524796893466578,53.94053399753284
120,13.277909685005152,104.90173528761221,1.97277740160387,50.32420673403456
121,13.4863896577819,104.57807887164442,1.9613394218472984,52.33543709846515
122,12.50108335869144,104.36585232843217,1.9662357637276233,52.841723279541824
123,13.518415525206228,103.41036186032427,1.9374614236838077,52.6495196661819
124,13.699241592686061,105.9790719317263,1.9767929372385544,52.83888316790364
125,13.284367699843841,105.45021633528681,1.9731919983976056,50.42278540997687
126,13.885235454494872,104.84425715596656,1.959706585002621,52.39022162952774
127,12.951220718254728,102.82641951583973,1.931056572059807,55.309844961464826
128,13.652588146169334,106.08879275720861,1.990635669867518,53.91479458079845
129,12.785671560148957,106.81498391301633,2.006555446236769,51.521667818770624
130,13.873520621012805,105.13682264990454,1.9605173251117072,53.3264800295551
131,13.630364377187773,104.39220029611913,1.9443089508091445,54.88807513051528
132,12.985415837579506,103.97355417462425,1.9582946522102327,53.77332752503358
133,13.626305275117636,104.92431412431388,1.9635286134980636,55.672828468468296
134,13.03360725808636,105.95970653163782,1.9909650676016613,54.31468526881383
135,13.080607154362657,104.93102357104549,1.9699983537670078,55.63321717046748
136,13.098409284824198,106.11497761720194,1.9919426769447883,54.03440135470188
137,12.670029744522811,104.21020156790988,1.9578145353578258,53.564533431556406
138,13.18486786842078,103.24296254683614,1.9343923151608728,49.108472253835345
139,13.00017982192046,106.08310411358828,1.993446059010273,52.71401248173361
140,13.2524266025373,104.74096481293404,1.9758083501809087,50.85273271413166
141,12.716049987560169,105.20301954400513,1.9715513394785842,50.896509113817494
142,12.51631743926262,104.63315547209459,1.9785384573496665,54.40572522116318
143,13.478880910645652,105.00216460943278,1.9679473597232386,51.34252910237748
144,13.384903368038024,104.70665984324033,1.9557060884573956,58.37462323719021
145,13.745767878880843,103.8511831346716,1.937009795311603,50.62675686525752
146,12.993095789451523,104.58790474751652,1.9670818174727067,52.29288217694601
147,13.193571540371039,104.31757451243146,1.9598523930553207,54.688162018609894
148,12.999819940433943,105.50963635777013,1.985517876964245,50.79385974838463
149,12.750706456762757,104.13996523899452,1.9531520321226417,53.57511819825611
150,13.49602537555043,105.57748129272359,1.9786931250216562,52.23908967178647
151,13.604080875383637,106.5382769561923,1.9980445641913198,55.45834028935556
152,13.652282934251799,105.60551405484415,1.9739575135712324,55.43258190097597
153,12.705990660759785,105.54721232627004,1.9781735768919475,54.525289700986534
154,13.291027473156541,102.9582537760315,1.922246220134712,52.43053119700938
155,13.782374119357714,105.71152549522242,1.9722634556687186,51.89917218562962
156,13.00620211522488,105.40227561694773,1.9813837465094872,49.93901337942263
157,14.128739616073997,105.52947591773622,1.954347104170584,53.60785361565848
158,13.90888181271994,106.80243584541365,1.9898731733243138,54.39889481634995
159,13.881236124219356,103.76423206219435,1.934616141670407,52.88266726216362
160,13.533755782031264,105.928270932325,1.9848959957254813,52.533701418614775
161,13.891219822578002,105.81615308574342,1.9771982935073296,52.409483749661746
162,12.908521535714566,105.12319815309479,1.9687487350873856,53.47759669324089
163,13.649128174770617,106.23031730414051,1.9822435373246994,53.602771269655896
164,12.817856382868264,104.59640063396874,1.9707277655731852,56.34445013553206
165,13.048826343578382,106.08042985570331,1.9889257608361184,49.97697885567006
166,12.70334154567284,104.37109062907268,1.9630811115681919,49.11246660516342
167,12.874062360375136,105.02110973240005,1.972557242917417,53.71042340375767
168,13.318887351540948,104.08258977143052,1.9426087549254407,51.97944806142796
169,13.662418706077775,105.12576033387917,1.9626015619948127,50.23958904320289
170,14.137454815903752,104.0000937917008,1.9422873409185402,53.50665992176232
171,13.936265506879753,105.07153828753216,1.9727651745620907,51.393577262356004
172,13.933617690830191,103.98642109417672,1.9401121739096512,51.73672681770364
173,13.579953165717118,104.95432204780653,1.9634278559244376,54.27855417934299
174,13.46700008343312,104.78843109198922,1.9635919997126452,52.30278269888034
175,13.131514378510047,106.18233532543304,1.9898254303217329,54.56181582008757
176,13.2216402082538,105.25643515474712,1.9810158786145133,56.534808270411254
177,13.257660949546223,105.8683114791672,1.9804622452232041,51.68196572390419
178,14.175565659582876,104.3030735055978,1.9425031679006515,51.02043598969621
179,12.585782138497937,105.45144929912846,1.9891780055140624,54.80769042137294
180,12.611121521879515,105.52681312680797,1.9900752704138343,52.983361894638854
181,14.075862323557633,104.84968867892893,1.9458739265846197,54.62373606392068
182,13.963386209266378,105.17564095562975,1.963849724397819,57.32710129695034
183,13.465852076363872,107.15881467791284,1.999365576562601,54.035886689987315
184,12.557140731552657,103.8497579173953,1.9369608183635014,53.750999240637725
185,14.446104604489838,105.8663340092013,1.9724679449502673,56.458636615454814
186,13.750911668679578,103.58312511805848,1.9223510868918783,56.803303038461976
187,13.225966564799341,104.29115107880396,1.9531714914773841,53.050635430521176
188,13.940709839206809,103.6399706564783,1.9411020925818467,50.388870672981966
189,13.584379898385436,104.696325541866,1.9612998756385576,52.55420651281605
190,13.420188655476244,104.91264877855363,1.964211914460885,54.60541189380358
191,13.076509032525069,105.48862457913782,1.9785437666786545,50.7557051180361
192,13.387190354622264,105.4184149590822,1.9743462841653525,56.01364930274993
193,14.857697907266118,105.17608840829269,1.9523613405539755,53.47171307306956
194,14.273214644171471,104.07777180427709,1.9359168972061374,52.235787044571154
195,14.284819737862149,103.61028989176691,1.9323113714935682,51.07503829061244
196,14.281946811641141,105.38622893643519,1.9522321974079995,50.915915011612114
197,14.444290901224361,104.16011692711128,1.9397869985316067,51.15995157615901
198,13.586720185223992,105.41978482400415,1.974216966386653,53.952374278602136
199,13.03637600426831,102.78682656130914,1.9259422395368675,51.0975915355682
200,13.543331487505348,106.51040211238838,1.9940136100657533,53.954487964717906
201,13.526324325694999,104.1352467767223,1.9565689276693192,50.854608599514336
202,14.20425727610937,105.09099966723979,1.9612449891380241,54.46460208558606
203,13.383880091585421,105.07765829100018,1.9648927029525833,53.38543150193473
204,13.07021719858201,104.57244943609673,1.9634615199922227,55.382656881286486
205,14.58251707145273,103.6404890639249,1.9226688126604865,54.431365258721144
206,13.073732295104236,104.02867005387512,1.9554097577249367,55.86390934493875
207,13.466780020802348,104.24286706326319,1.9527242738843809,51.14213517221923
208,13.921223980629911,105.16943729504382,1.9630480202074125,55.399541936425436
209,13.95735958549961,103.95121410628211,1.9391475796719966,52.216536834400245
210,14.164652259828872,104.19360407859025,1.9368626009507455,53.446901127042565
211,13.984514724713138,103.61917856262848,1.9336915025442436,54.16330379328759
212,13.778478977217771,105.14879961864835,1.9707652809104717,56.254655347379725
213,12.38796735155738,104.84094308629582,1.974536037793304,52.44428365275577
214,13.485586285822787,103.68623961396635,1.9350127926490037,54.13260377511621
215,14.310470027335956,107.2447412207959,2.0017580497650984,53.73241809092926
216,13.697668112010092,102.23922510957635,1.9124733758469161,52.90471634143638
217,14.201422362417137,104.60596134634493,1.9453887198723474,56.80304166721226
218,14.051473450603883,104.40031140831674,1.9550001007275017,54.413719940139245
219,13.881592629242999,105.67823448641491,1.9839320917647143,53.95166954247521
220,13.959038190418601,104.24033708085855,1.9437064415871865,56.06479788480155
221,13.459750495535879,102.12016056310019,1.9113449896303214,58.0570403084076
222,14.435826747318158,103.5269953077288,1.9242273596721697,59.13712259605962
223,13.077236236916836,104.57085789275581,1.955171375279889,53.19819832795139
224,13.595585153916113,103.16135951398174,1.9266213976204998,56.57831231504087
225,14.54546972014045,103.6169934129152,1.9267631832318257,55.82921035464983
226,12.580212225112774,104.07530882005894,1.9589783090817725,55.47481823198058
227,13.811123515783049,102.15911907284487,1.9044862281032702,54.64608192710185
228,14.958048705623936,104.76092939592777,1.9442280230699993,52.9765442209431
229,13.900071650516294,102.97728213884197,1.9206354801993486,52.09204965860762
230,12.788003286522653,103.3170663561338,1.9327764105367162,54.92226240283836
231,13.642701114622897,104.92625530367503,1.9580552975485948,53.50228625152906
232,13.712185131393753,102.29819645424146,1.9204015594931005,57.20832187460052
233,14.721252620221561,103.97857445117016,1.9300772710937228,50.429905313024236
234,14.960049837983183,103.97337257991146,1.9350181413938758,55.84843105637604
235,13.599002849872985,102.31826898948668,1.9177321301145738,50.54091545357116
236,14.095543472118717,103.99225153181304,1.9382266906249426,55.418034543131114
237,13.566248375625882,104.24011932419442,1.9470673381945023,53.84193592229172
238,13.675325929770446,103.8214208596785,1.9332569147880885,55.357706662405825
239,14.056553799216777,105.38124507132034,1.9679026893373621,56.02404707965348
240,15.155453974108083,103.50420182077431,1.925031948887864,54.50973627639815
241,14.230872819976593,102.73884551450693,1.9152981462065746,51.21215967031909
242,14.374514294265282,103.33300396663127,1.920832665019693,56.0051573745075
243,13.615255753673837,102.86407850373277,1.9163762179574404,55.695555290983954
244,13.962367911625991,102.62790373898657,1.9135627093048195,53.962457823618095
245,13.224503355688764,104.29647150086181,1.95526645893243,55.706297329314225
246,14.374219809758802,104.45536387821093,1.9410130148191176,52.34246547961624
247,13.65223527084201,103.10832606782957,1.9308419664011687,56.94625290048568
248,14.654688625459176,102.51527438845159,1.9019220681148283,53.63832791888955
249,14.122060089482055,102.52225619729464,1.9160628752924393,52.32441052557432
250,14.021719273868833,104.27887779687292,1.9453299474760601,54.527030803171016
251,14.72366097582319,102.80762247564128,1.9186750462237605,55.45865504307327
252,14.519653413404797,101.86597545306722,1.8913614069835192,52.70280571604091
253,13.626130498893037,102.40294545340711,1.9199984453783334,51.906937065490666
254,13.413453795757544,102.15137010322854,1.9029021692245813,55.500850825414
255,13.750307435336822,101.9473664488225,1.8991209603564176,49.7487985820841
256,14.731811363012763,103.74749416908112,1.9330621910648689,54.68461914466903
257,13.877761539896177,100.4903306210519,1.8710022387682321,57.16775596023466
258,13.770766401709862,103.54287584377471,1.943973686214751,55.368654504706036
259,13.857873059893159,101.19878007672997,1.8909154715737937,50.51901081979167
260,14.033129698886354,101.81287297471123,1.8960706847537478,57.187779232240175
261,14.189478765718697,103.02659828619377,1.9115039039735522,59.15781775666469
262,14.960976736002193,101.08971673886815,1.8821025973743162,58.53917484932285
263,13.828279344915963,102.93928769524425,1.9347013578880545,51.32536999197202
264,13.527466791274886,102.6215657982463,1.9199075282387659,52.39087805291045
265,13.675874620731092,102.60758088632517,1.9155475828791648,59.40873771462208
266,13.99780336083311,103.30329263769337,1.9260253570351675,54.72905093558558
267,13.978242035373587,103.31636640187807,1.926642061242348,53.44434765568809
268,14.030305979949977,104.43972840458434,1.9484768640366248,58.450950681123146
269,13.495894138224184,103.41031344447336,1.9329721883448767,55.99063730090421
270,13.69703564411384,102.3020228621658,1.9096649608265963,56.84896933663261
271,14.117397931853263,101.83524424451669,1.89430657632203,59.04428014686409
272,13.684781159631152,102.73681078889099,1.9109570735994628,51.9074346029732
273,14.375427757734245,103.16715584025809,1.9212917699768508,55.62097570648643
274,14.704140984551042,101.46446672986286,1.8856672400980665,54.9588397167444
275,13.591689682741718,102.05076233209726,1.9056533936243816,54.44535466478168
276,13.811271643724561,101.61069211644308,1.884883435396853,55.9743039826735
277,13.339979964170913,101.43001718380967,1.8952187368914326,56.45197259797433
278,14.047731008688242,102.2548592967948,1.9009437204274078,54.586701619187345
279,14.754685593648247,101.7218975878962,1.893001405983084,58.27512720684101
280,14.065850607424196,103.24540293342172,1.9294022716812123,58.604882806206916
281,14.3533593230656,102.51012236200921,1.9150761481576106,54.31745801487053
282,13.504304666942994,101.04972624054561,1.8889282885551746,56.493235264645946
283,13.31175183562103,100.733456516086,1.8771984622592708,56.828987018583994
284,13.277747424003305,99.3716040631056,1.8626314974263047,59.21479896768514
285,14.677637595758231,101.84369235702091,1.8853277242408104,52.27736339817095
286,14.546800280707178,101.35917670732084,1.8859839411602912,55.80245559510835
287,14.006359589318087,101.11973467034355,1.8849326953699483,56.72415409615407
288,13.636799579060213,102.53914562761022,1.9139034075645196,55.55414757876852
289,14.917681859804128,102.62860287124985,1.8925037212830806,56.95368903905354
290,12.883095743726196,100.81373323552022,1.8807023739560602,56.597481305485
291,13.605126805988055,101.60435093452432,1.8924484321771609,56.41756111192079
292,13.77816860076149,100.53384581392694,1.8709672212760793,53.12065653321196
293,14.115078074824595,100.46807422391404,1.8670122158258196,56.56084706509862
294,14.296917680034074,101.47175801715095,1.8868273711871095,54.65069480007082
295,14.139428882700207,101.41267431562112,1.8827907086895046,54.410830708007374
296,14.063167047043653,102.34281265462477,1.906155117975694,55.429950420637354
297,14.392722210532632,100.88002404290964,1.873382572177688,55.01942669312225
298,13.745400325721272,100.40862008296915,1.862504218044536,54.05094972447054
299,14.084537636197817,100.2156624728373,1.858329918172824,53.75760402553209
300,13.944461796715302,100.92224272742543,1.8756158809017174,54.16803979902389
301,14.120377070929099,100.4873142461174,1.8630587407010613,57.711420109560265
302,14.288391258569686,100.90883667750403,1.875765365985447,54.77878099782526
303,14.369171621422097,100.74962439235527,1.8682655028357336,55.06624685200618
304,13.87135832478436,100.33727223100416,1.8726627613749474,52.61317696173893
305,13.301551127089624,99.41513742474618,1.8618560785509168,55.24545332338513
306,14.966729239707089,100.40993674220523,1.86110378618009,55.4292881264992
307,14.445726920148193,101.33387801173254,1.8761372413829787,57.00974164981501
308,14.743715943587405,98.93007043622329,1.8326752910465773,54.642010581174
309,14.656858464297422,100.60276348131194,1.858827153939326,54.75035357107167
310,14.661226927084222,99.38500282603395,1.8380451367860524,54.6371561223034
311,14.253432006993103,99.55460865827025,1.8530884041195987,54.786821155772266
312,13.682227432274695,100.36793865012413,1.8647502722400062,57.68380009641434
313,14.11593945083053,99.71671151272821,1.8593623459678388,56.28291650445319
314,14.152172273402746,99.43197483900065,1.837702346076877,57.77705691365744
315,14.966061949878965,100.13912667677856,1.8620245635177786,55.64897672089392
316,14.7159275392055,99.47201818141306,1.8507014848722791,53.98964063470506
317,13.420290767034496,100.5551793887765,1.8732524911437802,54.55136082932799
318,13.696045008217341,99.35171499483458,1.8529801267190846,60.476769949233116
319,13.868454011236167,101.47625854522404,1.8923421722752125,58.2186787804598
320,14.328468392859087,99.5620039746461,1.8468576916705661,55.40004776841952
321,13.386217435126254,99.52661088474453,1.8505917634879798,55.795126444387876
322,14.007009355934718,100.57348160479033,1.8748083882821933,56.13595419922413
323,14.060810125292624,100.44161192880746,1.8627083212584359,54.47756460105119
324,13.727389854179188,100.52509989843169,1.8695843530695069,56.85249189013405
325,14.292427062620506,98.41885141495469,1.8286487139995515,55.97699295971252
326,14.826766185481109,99.67763020870152,1.834384472695006,59.959288863103666
327,13.968171166791981,99.35040203058179,1.8402634934630355,55.293480639487754
328,14.319919946473913,99.1456604742889,1.8383536636076245,54.30392995576533
329,13.618798316586261,100.23429634505014,1.8676935598616322,53.22141112125864
330,13.853228546907799,99.98404768799327,1.8716781996964895,50.18354940105133
331,13.067336969717898,99.59122431310314,1.8573434895291787,55.89027173699421
332,13.25755016796367,99.59030195994835,1.8555557751255538,53.2637384677457
333,14.256593810734456,99.07666930143711,1.8382801111479439,55.49570149920433
334,14.355796591714508,101.3189950685318,1.8842493374935385,52.87323358956144
335,13.212442869996702,98.02053828861841,1.8246995703169588,56.057635465691945
336,14.378333051948623,97.7105414007839,1.805261883633418,61.74761822874626
337,13.545041734516452,99.95481202481554,1.865965028374113,55.439406001398716
338,14.34252453873999,99.48759025830724,1.8448659471312268,53.47870960477677
339,13.669386445152165,99.09656942286726,1.8421641848567707,59.229683715837204
340,13.995968611914465,99.02602734222538,1.8339193424352485,58.742860918337
341,13.768993321586631,98.70817819389704,1.8292700126807597,53.53283368703124
342,14.653929620590045,99.4365956935289,1.8374995854716734,58.98196908775302
343,13.248762308144299,97.18484351455585,1.8073124026530694,55.56661937657573
344,12.735365506848924,98.08262800866159,1.8343325639834571,57.330365071711306
345,13.155976291258689,97.65541521085572,1.821775271605214,53.63876688688188
346,13.783615970417502,98.70332791686742,1.846537746177223,54.53928792034926
347,13.964399694474336,100.72675072786575,1.8692035054718903,58.21108655834036
348,14.715985884357275,98.29542742165941,1.8125518370672031,56.85731813270724
349,14.02390571908842,97.36358151060716,1.8165561972915778,58.56127643330987
350,13.790427769849492,97.66390375154026,1.8235276074488176,57.12122295626596
351,14.175571556203948,97.554441505382,1.8152440464581319,57.21902967060013
352,14.566552252105742,96.00921572686444,1.7728743819538488,55.41537640049885
353,13.60957583381987,99.39217609344,1.854626694901913,54.81177437089557
354,14.218763002350876,99.39027102080739,1.8419438924531566,55.138536308274915
355,14.930689577277787,98.66526865172955,1.8224347940944494,56.377950919096236
356,14.621152038733872,98.73717821687444,1.8260259760557056,57.424024338919374
357,13.996240203171876,99.43327799667938,1.8483199215090127,59.04004556390936
358,14.197318199835204,97.54087950538995,1.8103568917411148,54.36670245203539
359,12.802529089438536,97.44969389098982,1.818235406650154,58.73653934657264
360,13.233909372585671,97.0141871200018,1.8109275883262692,58.83151079297707
361,14.206109548285493,98.05401773069408,1.8164569223453269,56.54585274066073
362,14.493545114573275,95.94423272469881,1.7718318529383648,54.54864736849651
363,14.131335601212243,99.03913930697045,1.8346773418492792,56.92656732914018
364,15.006485195962446,96.34089294806385,1.7763250164725992,56.0131389588055
365,13.061491312911286,97.56943629980663,1.828043102626266,58.71516413643954
366,14.428355918703842,96.14012936366936,1.7760382965315822,57.99971913722028
367,13.845488098201322,97.71962649747971,1.8144283718761813,57.91547441405547
368,14.449707034743069,97.26258733037257,1.8059212170950005,53.66615482360315
369,14.466964094014415,97.05956459424283,1.7984367691563468,55.93279980470793
370,13.812534530016846,96.26608307866722,1.788284559708159,55.8107625466811
371,14.406666909938629,96.95804958911559,1.7830405159038252,55.31569315658216
372,14.077906549534699,95.98078834526169,1.7775738294235783,54.57966177606138
373,13.379681408605794,97.79752940475193,1.8203110247917493,55.64965655846369
374,13.140341430373775,97.29463359293439,1.8173756804577506,56.67133903050068
375,13.9268566849898,98.27502943004681,1.8177942853504914,53.982805274539324
376,14.527495988481729,97.45436869135746,1.806421087741433,54.92377262875322
377,13.918653564840463,98.28043699320115,1.8316029345285798,55.79989410381784
378,14.146741497177805,95.6957494493336,1.780886543131027,60.012849442539675
379,14.19725376435902,95.31531054150152,1.769012544835322,54.441403145325594
380,14.020238113185705,97.4906331411564,1.8045245511305845,54.925138284262815
381,14.58790701652679,97.2811937476355,1.8002284706405514,55.31823561843983
382,13.076001215100892,98.04710734844492,1.8280915810783909,55.921154086249395
383,14.153810995614187,96.36367868732236,1.783141888732793,63.139961907250694
384,14.718391640671332,97.63524778096142,1.8093085319517483,57.613404263827505
385,14.472536680711105,96.40135123329026,1.7799436152694421,57.93679861998201
386,14.450160619945851,95.66300072429117,1.7650788424247814,57.566449030456134
387,13.792105129252219,97.15837040235829,1.8041315989964861,55.26015929800625
388,13.867108327274911,96.25433555443627,1.7890056283253344,56.996238329869364
389,13.541341147802543,96.94291654928679,1.7963107597481902,54.94226327170926
390,13.495476737868984,97.23535150716263,1.812137036866676,56.13742962389905
391,14.683403358000538,97.03660601018282,1.7883682449064975,57.57464028637379
392,13.498091208913342,96.78411808128944,1.7943488786862976,58.893407224813416
393,13.66913064043542,98.30674739369418,1.8305098151911166,56.274119540202875
394,14.028174433806916,96.43176357457791,1.7803757168610619,54.44745332373715
395,13.87587648249289,94.22473111225428,1.754070684765722,58.32795183680998
396,14.802464087989074,95.13674615461363,1.7574986015117235,56.10756075957531
397,14.10354994520162,95.05720661242607,1.7567304897489187,58.31988519910211
398,13.546401572688291,95.92762236780476,1.788476369328046,59.17594478637468
